date,d feed iron %,d feed silica %,u starch m3/h,u amina m3/h,d feed m3/h,d feed ph,d feed SG,x C01.air.flow Nm3/h,x C02.air.flow Nm3/h,x C03.air.flow Nm3/h,x C04.air.flow Nm3/h,x C05.air.flow Nm3/h,x C06.air.flow Nm3/h,x C07.air.flow Nm3/h,x C01.froth.depth mm,x C02.froth.depth mm,x C03.froth.depth mm,x C04.froth.depth mm,x C05.froth.depth mm,x C06.froth.depth mm,x C07.froth.depth mm,y product iron %,y product silica %
2017-07-04 07:00:00,54.1,15.33,3485.175,524.0889999999999,400.423,10.02315,1.682155,300.1165,299.74,299.7915,299.79,299.709,298.701,299.487,399.4045,398.0485,397.691,395.07,391.701,402.4215,390.1475,63.82,4.12
2017-07-04 07:20:00,54.1,15.33,3017.92,547.3065,398.56,10.04045,1.7218049999999998,300.04,299.2975,299.832,299.8115,299.3705,299.5935,301.7875,399.018,401.907,402.2215,397.938,391.699,402.537,395.555,64.21,2.33
2017-07-04 07:40:00,54.1,15.33,3262.0150000000003,550.061,400.9185,10.0352,1.719515,300.086,300.03,299.817,299.7035,300.386,299.5985,299.944,406.053,390.9165,395.1345,381.776,397.106,400.8825000000001,398.17,64.21,2.33
2017-07-04 08:00:00,54.1,15.33,2553.76,537.471,399.6325,10.0317,1.702045,300.0615,299.4095,299.8285,299.7715,299.71000000000004,299.765,300.81100000000004,400.131,402.4305,400.1165,399.7215,402.478,400.5455,408.071,64.21,2.33
2017-07-04 08:20:00,54.1,15.33,3401.53,520.6714999999999,400.814,10.0128,1.68105,300.45,299.6575,299.9105,299.799,300.4,300.4385,300.7675,395.2805,399.484,396.553,394.7425,400.127,398.818,392.576,64.21,2.33
2017-07-04 08:40:00,54.1,15.33,3377.725,541.9745,400.4865,10.0821,1.706115,299.9405,299.1565,299.7975,299.6755,300.153,299.31550000000004,299.65700000000004,404.153,399.994,399.0365,392.692,401.1845,396.524,396.221,64.21,2.33
2017-07-04 09:00:00,54.1,15.33,3388.3450000000003,553.8175,400.0005,10.10395,1.725195,300.6335,300.655,299.99,299.7235,299.48,300.37850000000003,300.026,399.0825,399.6525,393.312,402.665,404.514,401.1625,400.3275,64.21,2.33
2017-07-04 09:20:00,54.1,15.33,2716.005,540.446,399.66,10.0524,1.709365,300.2265,299.3465,299.565,299.8595,299.7625,300.3515,300.01649999999995,400.4795,402.041,399.513,406.976,397.947,404.522,407.913,65.86,1.33
2017-07-04 09:40:00,54.1,15.33,3067.57,561.225,398.7515,9.962985,1.68891,299.9675,299.134,299.20500000000004,300.132,298.8335,299.2565,302.48400000000004,397.156,396.7495,401.426,399.554,395.5245,400.6205,395.7915,65.86,1.33
2017-07-04 10:00:00,54.1,15.33,2858.8900000000003,527.1505,397.158,9.954619999999998,1.6438700000000002,300.0595,300.088,299.414,300.261,300.0355,298.874,301.668,397.431,397.8005,399.0395,393.2175,397.609,396.3,397.605,65.86,1.33
2017-07-04 10:20:00,54.1,15.33,2894.67,546.875,398.884,9.790775,1.662705,299.934,299.817,299.268,300.387,299.41150000000005,300.0,297.5605,399.629,398.246,397.2045,405.202,402.439,401.811,397.4845,64.73,1.34
2017-07-04 10:40:00,54.1,15.33,2834.925,602.3845,400.5085,9.436215,1.732,299.927,299.0595,299.4645,300.3405,300.997,302.55150000000003,301.0895,396.8075,401.701,397.657,391.876,392.0695,405.683,401.3035,64.73,1.34
2017-07-04 11:00:00,54.1,15.33,2984.3720000000003,607.9585,401.0725,9.34473,1.7353299999999998,299.97,299.615,299.1885,300.51,300.8115,299.2115,300.129,402.6875,397.2605,398.7275,408.9025,389.5885,406.007,398.1165,64.73,1.34
2017-07-04 11:20:00,54.1,15.33,2875.185,574.76,400.504,9.27987,1.69764,299.959,300.3965,299.777,300.0845,299.8,301.242,299.701,400.834,401.016,398.8465,398.1075,404.3445,402.177,400.0325,65.11,1.91
2017-07-04 11:40:00,54.1,15.33,1022.919125,561.6285,400.0895,9.48141,1.683115,300.0485,300.7585,299.7615,300.005,300.5815,299.1385,299.861,401.0395,397.7605,401.9255,416.1,397.799,402.06566666665,412.479,65.11,1.91
2017-07-04 12:00:00,54.1,15.33,649.7667778191,558.8445,397.27,9.50392,1.681215,299.928,300.21000000000004,299.4075,300.2095,300.09000000000003,300.27700000000004,299.49300000000005,402.876,409.752,401.398,409.2675,409.7875,435.8625,419.7945,65.11,1.91
2017-07-04 12:20:00,54.1,15.33,661.8928068478,467.6988214286,390.057943662,9.474225,1.6409670946,299.79150000000004,300.482,299.589,299.94100000000003,299.95500000000004,299.844,300.4255,840.7435,794.03415704385,880.1469390057,445.9075,474.5525,492.6045,483.2045,65.11,1.91
2017-07-04 12:40:00,54.1,15.33,674.0188358764,306.53755357145,411.628,9.486115,1.6959731957,299.574,300.485,299.707,299.945,299.857,299.53200000000004,299.77,851.1119503012001,794.73263279445,880.1644456979,252.084,386.114,580.7495,512.788,65.11,1.91
2017-07-04 13:20:00,54.1,15.33,698.2708939338,272.09776012465,410.31683950615,9.41894,1.6409772324,299.147,299.745,299.7405,299.8855,299.587,300.0375,299.47950000000003,844.24450451805,796.12958429565,880.1994590822001,388.61670652175,382.9185,693.5605,568.7805,65.11,1.91
2017-07-04 13:40:00,54.1,15.33,710.3969229624,276.43308722745,407.4842469136,9.429725,1.60660475535,299.048,298.7585,299.9775,299.8765,300.18100000000004,299.2305,300.6465,840.28251656625,796.82806004615,880.2169657744,522.8659392495499,379.449,697.0154213823,585.4175,65.11,1.91
2017-07-04 14:00:00,54.1,15.33,722.5229519911,280.76841433025,404.651654321,9.44144,1.5722322783,299.549,299.707,299.95000000000005,299.812,299.9615,300.014,297.9955,836.32052861445,797.52653579675,880.2344724664999,402.2527636986,381.7675,697.0580045356,611.0985000000001,65.11,1.91
2017-07-04 14:20:00,54.1,15.33,734.6489810197,284.74246417445,401.9134814815,9.4371,1.5378598012,299.55499999999995,300.4385,299.996,300.02200000000005,298.89300000000003,298.7835,297.971,832.3585406626501,798.22501154735,880.2519791586999,237.8071472603,414.386,697.100587689,624.7795000000001,65.11,1.91
2017-07-04 14:40:00,54.1,15.33,746.7750100484,467.66122407045,398.42778134185,9.662975,1.61014761615,299.4525,300.5815,300.06,299.98,299.935,299.2575,300.766,829.8492816265,798.92348729795,880.2694858509001,165.340375,368.2195,697.1431708422999,628.865,65.11,1.91
2017-07-04 15:00:00,54.1,15.33,758.901039077,462.5453121331,398.5284341332,9.648365,1.60843935695,299.3795,301.3885,299.927,299.991,300.139,300.1655,298.832,837.9379041463501,799.6219630485,880.286992543,164.061625,319.7485,697.1857539957,645.768,65.11,1.91
2017-07-04 15:20:00,54.1,15.33,771.0270681057,457.3426898239,398.67573090105,9.6626,1.6067021442499998,299.255,299.096,299.9385,299.951,300.3995,298.5925,298.8775,836.7808992683,800.32043879905,880.3044992352,244.945,465.8645,697.228337149,655.35591776315,65.11,1.91
2017-07-04 15:40:00,54.1,15.33,783.15309713435,452.1400675147,398.82302766895,9.644995,1.60496493155,299.5545,299.8415,300.09000000000003,299.9275,301.44,300.2915,300.8705,835.6238943902499,801.01891454965,880.3220059273001,381.3575,571.3885,697.2709203024001,658.8733928571501,65.11,1.91
2017-07-04 16:00:00,54.1,15.33,795.279126163,446.9374452055,398.97032443685,9.62411,1.60322771885,299.259,299.744,299.927,299.91,300.208,300.211,298.5935,834.4668895121999,801.71739030025,880.3395126195,481.718,645.316,697.3135034556999,655.6017314219,65.11,1.91
2017-07-04 16:20:00,54.1,15.33,807.4051551917,441.7348228963,399.1176212047,9.62263,1.6014905061000002,299.3455,299.817,299.9815,300.024,300.159,299.7375,294.88800000000003,833.30988463415,802.41586605085,880.3570193117,575.476,674.084188351,697.3560866091,655.5016026916,65.11,1.91
2017-07-04 16:40:00,54.1,15.33,819.5311842203,436.5322005871,399.26491797255,9.63539,1.5997532934,299.6735,300.408,299.8195,300.0545,299.6415,299.48400000000004,301.0505,832.1528797561,803.11434180135,880.3745260037999,654.078,674.07961346445,697.3986697624,655.4014739614,65.11,1.91
2017-07-04 17:00:00,54.1,15.33,831.657213249,431.3295782779,399.41221474045,9.645705,1.5980160807,299.9135,299.8675,299.7415,300.2145,299.9095,299.334,298.368,830.99587487805,803.81281755195,880.392032696,677.39509106525,674.07389485625,697.4412529158001,655.3013452311,65.11,1.91
2017-07-04 17:20:00,54.1,15.33,843.7832422776,426.1269559687,399.55951150835,9.635795,1.5962788679500002,299.534,299.7165,300.312,300.148,299.81600000000003,300.443,299.994,829.83887,804.51129330255,880.4095393881,675.1000395189001,674.0681762480999,697.4838360691,655.2012165009,65.11,1.91
2017-07-04 17:40:00,54.1,15.33,855.9092713063,420.9243336595,399.7068082762,9.63632,1.59454165525,299.9275,300.916,299.146,300.3895,299.407,301.0095,298.742,828.6818651219501,805.20976905315,880.4270460803,672.80498797255,674.06245763995,697.5264192225,655.1010877706,65.11,1.91
2017-07-04 18:00:00,54.1,15.33,868.03530033495,415.7217113503,399.85410504405,9.633605,1.59280444255,299.67150000000004,300.321,299.927,300.159,299.4755,298.4225,298.4475,827.5248602439,805.9082448037,880.4445527725,670.50993642615,674.05673903175,697.5690023758,655.0009590404,65.11,1.91
2017-07-04 18:20:00,54.1,15.33,880.1613293636,410.5190890411,400.00140181195,9.624005,1.5910672298500002,299.8315,298.733,299.89750000000004,300.116,300.762,300.083,299.72950000000003,826.3678553658499,806.60672055425,880.4620594646001,668.2148848797499,674.0510204236,697.61158552915,654.9008303101,65.11,1.91
2017-07-04 18:40:00,54.1,15.33,892.2873583923,405.3164667319,400.14869857985,9.63589,1.5893300171,299.6875,300.2375,299.852,300.1095,299.8105,300.74,301.797,825.2108504877999,807.30519630485,880.4795661568,665.91983333335,674.04530181545,697.6541686825001,654.8007015799,65.11,1.91
2017-07-04 19:00:00,54.1,15.33,904.4133874209,400.1138444227,400.2959953477,9.62015,1.5875928043999998,299.3235,299.0735,299.97799999999995,300.0355,300.02700000000004,298.6945,300.7575,824.0538456097499,808.00367205545,880.49707284895,663.62478178695,674.03958320725,697.69675183585,654.7005728496,65.11,1.91
2017-07-04 19:20:00,54.1,15.33,916.5394164496,394.9112221135,400.44329211555,9.61583,1.5858555917,299.6475,300.0215,300.0285,299.828,299.487,299.507,301.23850000000004,822.8968407317,808.70214780605,880.5145795410999,661.3297302405499,674.0338645991001,697.7393349892,654.6004441194,65.11,1.91
2017-07-04 19:40:00,54.1,15.33,928.6654454782,389.7085998043,400.59058888345,9.591665,1.58411837895,299.4735,299.761,299.967,299.9985,300.5965,300.0325,300.5215,821.73983585365,809.40062355655,880.5320862333001,659.03467869415,674.02814599095,697.78191814255,654.5003153891,65.11,1.91
2017-07-04 20:00:00,54.1,15.33,940.7914745069,384.5059774951,400.73788565135,9.604205,1.5823811662499998,299.677,300.27250000000004,300.0455,300.019,299.872,299.3485,299.663,820.5828309756,810.09909930715,880.5495929254,656.7396271477501,674.02242738275,697.8245012959001,654.4001866589,65.11,1.91
2017-07-04 20:20:00,54.1,15.33,952.9175035355,379.3033551859,400.8851824192,9.618495,1.58064395355,299.3805,299.386,299.927,299.7685,299.369,299.39250000000004,299.14250000000004,819.42582609755,810.79757505775,880.5670996176,654.4445756013499,674.0167087745999,697.86708444925,654.3000579286,65.11,1.91
2017-07-04 20:40:00,54.1,15.33,965.0435325642,374.1007328767,401.03247918705,9.611505,1.57890674085,299.376,299.028,299.775,299.832,301.308,300.21849999999995,298.993,818.2688212195001,811.49605080835,880.5846063097999,652.14952405495,674.0109901664,697.9096676025999,654.19992919835,65.11,1.91
2017-07-04 21:00:00,54.1,15.33,977.16956159285,368.8981105675,401.17977595495,9.597285,1.5771695281000002,299.3035,300.432,300.071,300.0915,299.6845,300.163,301.021,817.1118163414501,812.19452655885,880.6021130019001,649.8544725085501,674.00527155825,697.95225075595,654.0998004681,65.11,1.91
2017-07-04 21:20:00,54.1,15.33,989.2955906215,363.6954882583,401.32707272285,9.609045,1.5754323154,299.59400000000005,298.76300000000003,300.211,299.725,300.0065,301.003,299.3915,815.9548114634,812.89300230945,880.6196196941,647.5594209622,673.99955295005,697.9948339093,653.99967173785,65.11,1.91
2017-07-04 21:40:00,54.1,15.33,1001.4216196502,358.4928659491,401.4743694907,9.59648,1.5736951027,299.5005,299.648,299.683,299.789,300.1395,299.702,299.66150000000005,814.7978065853499,813.59147806005,880.6371263862,645.2643694158501,673.9938343419001,698.0374170626001,653.8995430076,65.11,1.91
2017-07-04 22:00:00,54.1,15.33,1013.5476486788,353.2902436399,401.62166625855,9.60048,1.5719578899500002,299.47400000000005,299.6245,299.86850000000004,299.839,300.031,299.077,298.665,813.6408017072999,814.28995381065,880.6546330783999,642.9693178694499,673.98811573375,698.0800002159999,653.79941427735,65.11,1.91
2017-07-04 22:20:00,54.1,15.33,1025.6736777074998,348.0876213307,401.76896302645,9.584715,1.57022067725,299.509,299.9915,299.96,300.157,300.5155,300.1805,301.4615,812.4837968293,814.9884295612001,880.6721397706001,640.67426632305,673.98239712555,698.1225833693,653.6992855471,65.11,1.91
2017-07-04 22:40:00,54.1,15.33,1037.7997067361498,342.8849990215,401.91625979435,9.61557,1.56848346455,299.886,299.7495,299.9375,300.1505,298.9685,299.571,299.525,811.3267919512,815.68690531175,880.6896464627,638.3792147766501,673.9766785173999,698.1651665227,653.59915681685,65.11,1.91
2017-07-04 23:00:00,54.1,15.33,1049.9257357647998,337.6823767123,402.0635565622,9.58038,1.5667462518500002,299.28,298.79,299.927,300.057,298.602,298.071,303.3695,810.1697870732,816.38538106235,880.7071531549,636.0841632302499,673.97095990925,698.207749676,653.4990280866,65.11,1.91
2017-07-04 23:20:00,54.1,15.33,1062.0517647934998,332.4797544031,402.21085333005,9.61088,1.5650090391,299.477,299.6575,300.026,300.0425,300.279,299.9035,298.7475,809.0127821951,817.08385681295,880.724659847,633.78911168385,673.96524130105,698.2503328294,653.3988993563501,65.11,1.91
2017-07-04 23:40:00,54.1,15.33,1074.1777938220998,327.2771320939,402.35815009795,9.59152,1.5632718263999998,299.343,300.184,299.9515,300.011,299.77599999999995,299.78099999999995,299.063,807.8557773171,817.78233256355,880.7421665392001,631.4940601374501,673.9595226929,698.2929159826999,653.2987706261,65.11,1.91
2017-07-05 00:00:00,54.1,15.33,1086.3038228508,322.0745097847,402.50544686585,9.59634,1.5615346137,299.3215,299.80600000000004,299.951,300.02,299.2265,299.899,299.3765,806.698772439,818.48080831405,880.7596732314,629.19900859105,673.95380408475,698.3354991361,653.19864189585,65.11,1.91
2017-07-05 00:20:00,54.1,15.33,1098.4298518793998,316.8718874755,402.6527436337,9.593275,1.559797401,299.1565,298.628,299.9565,299.937,300.2365,299.7935,298.7685,805.5417675609999,819.17928406465,880.7771799235,626.90395704465,673.94808547655,698.3780822894,653.0985131656,65.11,1.91
2017-07-05 00:40:00,54.1,15.33,1110.5558809081,311.66926516635,402.80004040155,9.601995,1.5580601882499998,299.487,299.7315,299.8185,299.927,299.341,299.259,300.95399999999995,804.3847626828999,819.87775981525,880.7946866156999,624.6089054982499,673.9423668684001,698.4206654428001,652.99838443535,65.11,1.91
2017-07-05 01:00:00,54.1,15.33,1122.6819099367,306.46664285715,402.94733716945,9.579965,1.55632297555,299.10450000000003,299.802,300.0055,299.938,299.473,300.2255,298.139,803.2277578049,820.57623556585,880.8121933078,622.31385395185,673.9366482602,698.4632485960999,652.8982557051,65.11,1.91
2017-07-05 01:20:00,54.1,15.33,1134.8079389654,301.26402054795,403.09463393735,9.58186,1.55458576285,299.264,300.4035,299.92650000000003,299.712,300.6465,300.145,299.184,802.0707529268,821.2747113164,880.8297,620.0188024055001,673.93092965205,698.50583174945,475.5295,65.11,1.91
2017-07-05 01:40:00,54.1,15.33,1146.93396799405,296.06139823875003,403.2419307052,9.578335,1.5528485501,299.121,300.11850000000004,299.8665,299.7865,299.7165,300.0975,299.545,800.9137480488,821.97318706695,880.8472066922,617.72375085915,673.92521104385,698.5484149028,219.05439583335,65.11,1.91
2017-07-05 02:00:00,54.1,15.33,1159.0599970227,293.1999559687,403.3671329579,9.641265,1.5518641296000002,299.268,300.10900000000004,300.12300000000005,299.9325,299.8095,299.689,301.3795,799.7567431707,822.67166281755,880.8647133843001,615.42869931275,673.9194924357,698.59099805615,290.05189583335,65.11,1.91
2017-07-05 02:20:00,54.1,15.33,1171.1860260514,492.3615,398.3385,9.804995,1.651505,299.05,298.792,300.117,299.7875,300.401,300.04,299.302,400.3835,823.37013856815,880.8822200765001,613.1336477663499,673.91377382755,694.049,527.7977,65.11,1.91
2017-07-05 02:40:00,54.1,15.33,1463.2008125,430.1155,397.1745,9.85048,1.56316,299.081,299.3195,299.927,299.9005,300.23400000000004,300.682,299.884,401.346,823.78922401845,880.897392543,193.4250762195,673.90805521935,669.6189999999999,302.81309375,65.11,1.91
2017-07-05 03:00:00,54.1,15.33,1732.199039,319.01270833335,403.08606944445,9.94068,1.536209,300.599,299.8375,299.857,300.0405,299.632,298.8615,299.4185,852.26119387755,467.08,671.2535,189.9125152439,673.9023366112001,631.2239999999999,399.548,65.11,1.91
2017-07-05 03:20:00,54.1,15.33,857.014759,335.726875,408.2950263158,9.92236,1.53711386365,300.146,299.0175,299.6965,299.8605,299.885,299.52599999999995,297.5635,641.685,334.4890625,214.33,187.0439237805,673.89661800305,395.6615000000001,410.559,65.11,1.91
2017-07-05 03:40:00,54.1,15.33,860.479,420.42,400.5705,9.885965,1.55006,300.342,300.011,299.88,299.9825,299.981,300.79,299.256,398.026,489.7555,427.352,180.6816,673.8908993948501,401.7865,401.8985,65.11,1.91
2017-07-05 04:00:00,54.1,15.33,3206.925,399.78,400.2205,9.80099,1.523955,300.3825,300.1795,299.92600000000004,299.7585,299.3935,300.2045,300.3795,401.5375,380.33525,775.54256860705,254.1422016871,673.8851807867,401.568,403.358,65.11,1.91
2017-07-05 04:20:00,54.1,15.33,2756.06,431.5385,399.881,9.68479,1.5649000000000002,300.11249999999995,300.6775,299.856,299.586,299.268,298.908,300.6175,403.1715,510.793,773.30385758835,248.90168021475,673.87946217855,401.217,399.728,65.03248618785,1.9959392265
2017-07-05 04:40:00,54.1,15.33,2906.625,464.3735,398.7155,9.56625,1.60829,300.308,300.9335,299.8075,299.8885,299.799,299.28700000000003,297.818,397.313,353.11922500000003,771.06514656965,243.66115874235,673.87374357035,400.906,399.1865,65.03248618785,1.9959392265
2017-07-05 05:00:00,54.1,15.33,2999.17,489.12,400.905,9.51645,1.64405,300.5985,300.1,299.7215,299.762,299.906,300.376,301.9125,399.234,499.411,768.82643555095,238.42063726995,673.86802496215,400.262,401.548,65.03248618785,1.9959392265
2017-07-05 05:20:00,54.1,15.33,2891.01,517.9449999999999,400.5335,9.59626,1.67424,300.552,300.206,299.9005,299.9925,299.8905,300.153,300.8655,399.704,421.18350943395,766.5877245322499,233.18011579755,673.862306354,398.9665,401.7885,65.03248618785,1.9959392265
2017-07-05 05:40:00,54.1,15.33,2850.7200000000003,498.486,401.6095,9.586775,1.654945,299.597,300.684,299.81600000000003,299.93,300.58849999999995,299.947,300.9635,400.327,504.3805,764.3490135135501,227.93959432515,673.85658774585,401.127,400.7335,65.03248618785,1.9959392265
2017-07-05 06:00:00,54.1,15.33,3188.425,480.115,399.365,9.44616,1.63203,299.06600000000003,299.5325,299.602,300.0535,299.9955,300.38,301.4405,398.03,274.07580837,762.1103024948,222.69907285275,673.8508691376501,400.0595,400.116,65.03248618785,1.9959392265
2017-07-05 06:20:00,54.1,15.33,3619.17,476.091,402.0065,9.37822,1.61922,300.124,300.348,300.048,299.951,300.0375,300.1485,299.6325,399.5115,284.1154251101,759.8715914760501,217.45855138035,673.8451505295,399.53,400.0415,65.03248618785,1.9959392265
2017-07-05 06:40:00,54.1,15.33,2667.285,531.4775,399.7445,9.43796,1.64913,299.878,299.096,300.0535,299.9035,299.514,299.317,300.544,402.0475,294.3252048458,170.98186595745,212.21802990795,673.8394319213501,400.262,401.2055,65.03248618785,1.9959392265
2017-07-05 07:00:00,50.7,22.76,2998.41,569.0735,399.2225,9.298255,1.69288,300.069,299.1645,299.795,299.9675,300.259,300.7565,299.8665,400.305,304.5349845815,158.44339787235,206.9775084356,670.54416666665,401.0595,400.8635,65.03248618785,1.9959392265
2017-07-05 07:20:00,50.7,22.76,1729.7150000000502,584.1659999999999,399.768,9.238375,1.712985,299.8315,300.1115,299.4215,299.9765,299.358,299.2,299.1435,399.13,524.9165,145.90492978725,338.1285,632.5155,408.38,405.0835,64.88,2.165
2017-07-05 07:40:00,50.7,22.76,3482.325,583.727,396.686,9.13564,1.7127949999999998,300.11400000000003,300.3885,299.6775,299.90650000000005,298.51,299.3995,301.56600000000003,398.889,758.63015,139.21774680855,274.0858382353,590.6455,401.854,387.278,64.72751381215,2.3340607735
2017-07-05 08:00:00,50.7,22.76,3849.365,608.456,400.1155,9.27172,1.73908,299.97400000000005,300.534,299.707,299.8985,298.389,299.22,299.7905,399.0615,683.4975,389.903,170.34496153845,555.6935000000001,419.4665,395.1225,64.65,2.42
2017-07-05 08:20:00,50.7,22.76,3691.415,621.338,398.4795,9.664295,1.758085,300.28,300.147,299.653,299.986,297.248,300.298,300.879,400.031,380.0758723404,404.326,184.2675,517.192,410.8,401.6055,64.3,2.57
2017-07-05 08:40:00,50.7,22.76,3241.28,628.7615000000001,399.473,9.933095000000002,1.7616,300.466,299.694,299.826,300.1795,300.9005,300.5125,299.939,414.7045,584.5925,398.433,399.341,670.1011934672999,424.768,404.304,64.3,2.57
2017-07-05 09:00:00,50.7,22.76,3089.065,624.2025,400.2635,10.10685,1.759715,300.4235,300.338,299.7125,299.9175,301.6295,300.2755,298.78,410.472,526.7255,395.493,421.506,671.78451005025,403.718,392.3495,64.3,2.57
2017-07-05 09:20:00,50.7,22.76,3168.12,592.639,401.136,10.179950000000002,1.717055,300.7075,300.4005,299.9285,299.88250000000005,299.634,301.27,301.837,409.848,501.506,394.8885,169.28940853655,673.4678266332,399.4415,403.341,65.99,1.3
2017-07-05 09:40:00,50.7,22.76,3340.1000000000004,579.991,400.9210000000001,10.26465,1.70652,300.3365,300.45399999999995,299.6845,299.6755,300.363,299.314,299.1555,405.6735,510.7235,396.1,175.3260606061,674.7583693467,402.13,402.715,65.99,1.3
2017-07-05 10:00:00,50.7,22.76,3445.1,563.969,398.904,10.25675,1.6875300000000002,300.614,300.0375,299.8085,299.6495,301.03650000000005,299.365,297.6675,399.2935,506.191,397.8515,640.62705,215.6173809524,404.18050000000005,409.9565,65.99,1.3
2017-07-05 10:20:00,50.7,22.76,3314.32,532.8295,395.769,10.218,1.65189,300.428,299.90250000000003,299.719,299.6835,300.2275,299.062,300.3235,398.4645,485.073,392.85350000000005,613.887,248.92034722225,418.941,404.225,66.13,1.28
2017-07-05 10:40:00,50.7,22.76,2385.8450000000003,538.0245,399.73,10.1801,1.653095,300.514,300.8355,299.903,299.788,299.508,299.6195,301.7225,398.934,495.076,397.1555,596.102,513.4984999999999,401.1055,395.2165,66.13,1.28
2017-07-05 11:00:00,50.7,22.76,3559.59,573.9535000000001,400.2865000000001,10.0371,1.693905,300.0145,299.16549999999995,299.88800000000003,299.8065,300.152,300.2555,300.649,399.921,519.1234999999999,398.4945,609.0975000000001,218.62111748635,408.427,406.654,66.13,1.28
2017-07-05 11:20:00,50.7,22.76,3711.56,586.5565,398.6495,10.1649,1.71626,300.4655,299.6975,299.7945,299.5865,300.337,299.89250000000004,300.7275,402.6595,540.0105000000001,395.921,596.2815,223.96177322405,402.3215,397.4415,65.1,1.53
2017-07-05 11:40:00,50.7,22.76,2268.19,591.298,398.81509302325,10.4528,1.723365,300.4775,300.209,300.0285,300.1315,299.7625,300.49800000000005,299.91700000000003,400.0465,558.1804999999999,418.457,601.7365,229.30242896175,399.3925,404.0715,65.1,1.53
2017-07-05 12:00:00,50.7,22.76,1128.51208333335,533.7945,403.5655,10.4571,1.64812,300.6615,300.50350000000003,299.88,299.81550000000004,300.3165,299.3485,299.453,206.9735142857,346.46167741935,877.4446296296501,598.8585,186.9298529412,398.4995,398.6545,65.1,1.53
2017-07-05 12:20:00,50.7,22.76,988.354,436.5985,400.55,10.4606,1.52268,300.1385,300.699,299.927,299.665,299.3765,299.544,299.568,387.5955,331.8778064516,426.6315,571.404,180.4738764706,401.455,400.2505,64.82,1.16
2017-07-05 12:40:00,50.7,22.76,2196.615,360.065,400.122,10.5433,1.5203289763,299.3565,300.0095,300.108,299.6085,299.895,300.5935,299.1345,399.089,785.47567961165,401.8805,389.436,261.38962962965,395.75,391.8365,64.82,1.16
2017-07-05 13:00:00,50.7,22.76,2245.81,383.0585,400.185,10.5282,1.5204447033,299.675,300.1405,299.9255,299.8075,299.815,299.6385,301.61350000000004,400.159,805.3995,403.256,387.7255,539.6695,403.0695,393.582,64.82,1.16
2017-07-05 13:20:00,50.7,22.76,1278.7014,384.427,400.5301818182,10.3831,1.5205604303,300.85900000000004,299.583,299.884,299.874,300.437,300.202,299.1265,405.026,683.756,422.5125000000001,333.21900000000005,557.119,403.387,376.8195,64.38,2.62
2017-07-05 13:40:00,50.7,22.76,1221.02425,376.257,399.251,10.3204,1.5206761573,299.64300000000003,299.6915,300.2245,299.729,300.0715,297.91700000000003,300.25350000000003,399.845,609.1700000000001,401.6235,433.261,566.6714999999999,401.037,412.423,64.38,2.62
2017-07-05 14:00:00,50.7,22.76,3280.6400000000003,362.7805,401.074,10.2782,1.5207918843,300.0785,299.278,299.9335,299.682,300.658,298.705,300.4465,399.344,554.8455,396.0,400.2155,424.086,399.201,395.0700000000001,64.38,2.62
2017-07-05 14:20:00,50.7,22.76,3045.335,429.584,397.9845,10.13965,1.5344600000000002,299.2615,299.0565,299.949,300.0475,299.44050000000004,298.659,300.13,399.5005,512.4749999999999,404.125,414.087,399.863,400.852,403.6805,65.84,1.12
2017-07-05 14:40:00,50.7,22.76,3121.165,512.577,402.2035,9.999245,1.61837,300.45550000000003,298.8995,299.8295,300.02200000000005,299.09000000000003,299.95,301.303,403.2295,526.3130000000001,421.3625,415.193,402.192,402.5845,403.3875,65.84,1.12
2017-07-05 15:00:00,50.7,22.76,3531.13,513.6415,401.429,9.99274,1.623945,300.39,298.8775,299.863,299.8075,300.405,300.1595,301.401,399.4645,538.806,396.964,404.7265,402.0705,399.775,412.554,65.84,1.12
2017-07-05 15:20:00,50.7,22.76,3462.78,565.062,399.562,10.1317,1.688775,300.0605,300.2065,300.315,300.459,300.0185,299.852,297.5695,400.4745,540.4549999999999,399.4395,402.6575,397.079,401.558,400.426,65.34,2.13
2017-07-05 15:40:00,50.7,22.76,3575.385,582.2685,401.276,10.27025,1.728485,299.927,300.3525,299.3065,300.2085,299.8615,299.5535,299.9545,400.5075000000001,501.27,398.3545,397.4905,399.867,400.8915,398.419,65.34,2.13
2017-07-05 16:00:00,53.63,15.74,3649.26,593.7864999999999,400.4785,10.4093,1.74118,299.925,300.369,299.506,300.231,299.7995,301.1675,299.977,397.711,498.3935,399.8925,401.621,398.0545,398.653,398.95,65.34,2.13
2017-07-05 16:20:00,53.63,15.74,2177.875,574.385,398.2985,10.3982,1.7121849999999998,299.927,300.076,299.9425,299.8845,299.5175,299.6705,299.82550000000003,399.548,539.9285,400.077,413.679,402.1805,402.128,398.3675,65.34,2.13
2017-07-05 16:40:00,53.63,15.74,2035.465,552.2470000000001,398.838,10.3007,1.669685,299.7955,299.9515,299.521,299.9635,299.47799999999995,300.76800000000003,300.6275,402.3,533.8975,401.3825,390.187,397.3365,400.27,400.2465,65.34,2.13
2017-07-05 17:00:00,53.63,15.74,2845.26,565.5595000000001,400.804,10.2036,1.6894900000000002,299.935,299.426,299.5005,299.8095,299.6635,299.68600000000004,299.63,399.8235,536.2004999999999,398.8455,400.1135,400.3095,400.228,391.0015,65.34,2.13
